name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id
Walker Kessler,31.0,6.0,7.0,0.857,0.0,0.0,,0.0,2.0,0.0,6.0,10.0,16.0,2.0,0.0,3.0,3.0,5.0,12.0,14.4,6.0,1,1,202411040CHI
Dalen Terry,17.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,2.0,4.0,4.0,-6.0,0,0,202411040CHI
Brice Sensabaugh,10.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,-2.4,-4.0,0,1,202411040CHI
John Collins,30.0,12.0,17.0,0.706,2.0,4.0,0.5,2.0,2.0,1.0,3.0,10.0,13.0,5.0,0.0,1.0,2.0,3.0,28.0,27.0,11.0,0,1,202411040CHI
Patty Mills,12.0,1.0,3.0,0.333,1.0,3.0,0.333,3.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,6.0,7.7,9.0,0,1,202411040CHI
Kyle Filipowski,17.0,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,7.0,5.8,-2.0,1,1,202411040CHI
Keyonte George,38.0,8.0,18.0,0.444,6.0,12.0,0.5,11.0,13.0,0.846,0.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,33.0,28.7,-1.0,1,1,202411040CHI
Oscar Tshiebwe,,,,,,,,,,,,,,,,,,,,,,0,1,202411040CHI
Cody Williams,29.0,5.0,8.0,0.625,0.0,1.0,0.0,1.0,4.0,0.25,2.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,11.0,11.9,16.0,1,1,202411040CHI
Johnny Juzang,18.0,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,5.9,1.0,0,1,202411040CHI
Torrey Craig,,,,,,,,,,,,,,,,,,,,,,0,0,202411040CHI
Chris Duarte,,,,,,,,,,,,,,,,,,,,,,0,0,202411040CHI
Patrick Williams,26.0,5.0,11.0,0.455,3.0,6.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,1.0,6.0,13.0,6.6,-4.0,1,0,202411040CHI
Collin Sexton,34.0,7.0,18.0,0.389,4.0,7.0,0.571,6.0,6.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,24.0,18.2,7.0,1,1,202411040CHI
Jevon Carter,,,,,,,,,,,,,,,,,,,,,,0,0,202411040CHI
Matas Buzelis,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-10.0,0,0,202411040CHI
Ayo Dosunmu,34.0,9.0,13.0,0.692,0.0,2.0,0.0,7.0,7.0,1.0,3.0,2.0,5.0,5.0,0.0,1.0,1.0,2.0,25.0,24.6,2.0,1,0,202411040CHI
Coby White,34.0,10.0,19.0,0.526,6.0,9.0,0.667,2.0,2.0,1.0,0.0,4.0,4.0,6.0,2.0,0.0,3.0,4.0,28.0,21.5,-4.0,1,0,202411040CHI
Josh Giddey,30.0,5.0,11.0,0.455,1.0,4.0,0.25,4.0,5.0,0.8,0.0,2.0,2.0,7.0,1.0,0.0,3.0,0.0,15.0,12.4,-18.0,1,0,202411040CHI
Nikola Vučević,32.0,9.0,17.0,0.529,2.0,5.0,0.4,3.0,3.0,1.0,1.0,9.0,10.0,6.0,1.0,3.0,0.0,1.0,23.0,25.0,-3.0,1,0,202411040CHI
Talen Horton-Tucker,28.0,2.0,7.0,0.286,0.0,3.0,0.0,6.0,7.0,0.857,1.0,5.0,6.0,4.0,0.0,0.0,0.0,3.0,10.0,9.3,5.0,0,0,202411040CHI
Jalen Smith,15.0,3.0,9.0,0.333,2.0,5.0,0.4,0.0,0.0,,2.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,8.0,5.8,-6.0,0,0,202411040CHI
Julian Phillips,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.2,-1.0,0,0,202411040CHI
Stanley Umude,,,,,,,,,,,,,,,,,,,,,,0,0,202411040CLE
Andre Jackson Jr.,24.0,2.0,7.0,0.286,2.0,5.0,0.4,1.0,2.0,0.5,1.0,6.0,7.0,2.0,0.0,1.0,2.0,0.0,7.0,5.1,7.0,0,0,202411040CLE
Pat Connaughton,22.0,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,5.0,2.0,0.0,0.0,3.0,7.0,10.9,8.0,0,0,202411040CLE
Bobby Portis,38.0,10.0,21.0,0.476,0.0,2.0,0.0,1.0,2.0,0.5,3.0,15.0,18.0,1.0,0.0,3.0,1.0,3.0,21.0,17.1,-3.0,1,0,202411040CLE
Gary Trent Jr.,20.0,1.0,7.0,0.143,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,-1.4,-19.0,1,0,202411040CLE
A.J. Green,33.0,7.0,9.0,0.778,7.0,9.0,0.778,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,21.0,19.0,5.0,0,0,202411040CLE
Brook Lopez,35.0,6.0,12.0,0.5,1.0,5.0,0.2,0.0,0.0,,1.0,5.0,6.0,0.0,4.0,2.0,1.0,1.0,13.0,13.2,-2.0,1,0,202411040CLE
Delon Wright,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-8.0,0,0,202411040CLE
Donovan Mitchell,31.0,5.0,15.0,0.333,3.0,7.0,0.429,1.0,2.0,0.5,0.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,14.0,7.1,3.0,1,1,202411040CLE
Isaac Okoro,26.0,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,2.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,3.8,20.0,1,1,202411040CLE
Ryan Rollins,6.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.6,7.0,0,0,202411040CLE
Evan Mobley,31.0,6.0,15.0,0.4,1.0,3.0,0.333,4.0,6.0,0.667,1.0,4.0,5.0,3.0,0.0,3.0,0.0,1.0,17.0,13.8,1.0,1,1,202411040CLE
Tyler Smith,,,,,,,,,,,,,,,,,,,,,,0,0,202411040CLE
Jarrett Allen,34.0,7.0,14.0,0.5,0.0,0.0,,0.0,2.0,0.0,1.0,14.0,15.0,6.0,2.0,1.0,0.0,0.0,14.0,18.0,6.0,1,1,202411040CLE
Luke Travers,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.9,-2.0,0,1,202411040CLE
Craig Porter Jr.,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,2.0,0,1,202411040CLE
Liam Robbins,,,,,,,,,,,,,,,,,,,,,,0,0,202411040CLE
Ty Jerome,18.0,3.0,4.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.7,-15.0,0,1,202411040CLE
Darius Garland,34.0,15.0,22.0,0.682,7.0,11.0,0.636,2.0,2.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,2.0,1.0,39.0,33.8,7.0,1,1,202411040CLE
Damian Lillard,37.0,11.0,22.0,0.5,5.0,9.0,0.556,9.0,9.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,8.0,1.0,36.0,22.5,3.0,1,0,202411040CLE
Sam Merrill,27.0,5.0,10.0,0.5,2.0,6.0,0.333,0.0,0.0,,0.0,5.0,5.0,2.0,2.0,0.0,2.0,1.0,12.0,9.5,-11.0,0,1,202411040CLE
JT Thor,,,,,,,,,,,,,,,,,,,,,,0,1,202411040CLE
Taurean Prince,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.9,-8.0,1,0,202411040CLE
Tristan Thompson,,,,,,,,,,,,,,,,,,,,,,0,1,202411040CLE
Georges Niang,26.0,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,0.0,5.0,9.0,7.6,-1.0,0,1,202411040CLE
Enrique Freeman,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DAL
Bennedict Mathurin,31.0,7.0,13.0,0.538,1.0,4.0,0.25,1.0,3.0,0.333,0.0,7.0,7.0,3.0,1.0,0.0,0.0,3.0,16.0,12.9,13.0,1,1,202411040DAL
Pascal Siakam,35.0,10.0,16.0,0.625,1.0,2.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,1.0,1.0,23.0,19.4,16.0,1,1,202411040DAL
Aaron Nesmith,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DAL
James Johnson,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DAL
Quenton Jackson,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DAL
Andrew Nembhard,28.0,4.0,9.0,0.444,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,11.0,8.5,7.0,1,1,202411040DAL
Ben Sheppard,16.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.6,-6.0,0,1,202411040DAL
Johnny Furphy,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DAL
Jarace Walker,14.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0,1,202411040DAL
Tyrese Haliburton,35.0,10.0,16.0,0.625,2.0,8.0,0.25,3.0,6.0,0.5,0.0,4.0,4.0,12.0,2.0,1.0,2.0,1.0,25.0,26.5,9.0,1,1,202411040DAL
T.J. McConnell,20.0,6.0,10.0,0.6,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,12.0,10.8,-5.0,0,1,202411040DAL
Obi Toppin,24.0,5.0,8.0,0.625,1.0,3.0,0.333,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,11.0,10.2,-8.0,0,1,202411040DAL
Myles Turner,32.0,10.0,17.0,0.588,5.0,8.0,0.625,5.0,5.0,1.0,1.0,10.0,11.0,0.0,1.0,1.0,2.0,2.0,30.0,24.7,9.0,1,1,202411040DAL
Jaden Hardy,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DAL
Markieff Morris,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DAL
Dwight Powell,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,202411040DAL
Jazian Gortman,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DAL
Olivier-Maxence Prosper,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DAL
Klay Thompson,33.0,6.0,12.0,0.5,4.0,8.0,0.5,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,16.0,10.7,-14.0,1,0,202411040DAL
P.J. Washington,34.0,3.0,11.0,0.273,0.0,5.0,0.0,2.0,4.0,0.5,1.0,10.0,11.0,0.0,0.0,3.0,2.0,2.0,8.0,3.7,-6.0,1,0,202411040DAL
Daniel Gafford,15.0,3.0,3.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,7.5,-12.0,1,0,202411040DAL
Quentin Grimes,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,3.0,0,0,202411040DAL
Dereck Lively II,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DAL
Naji Marshall,33.0,8.0,9.0,0.889,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,6.0,1.0,0.0,0.0,2.0,20.0,23.2,5.0,0,0,202411040DAL
Luka Dončić,42.0,9.0,24.0,0.375,4.0,10.0,0.4,12.0,15.0,0.8,0.0,7.0,7.0,15.0,2.0,0.0,2.0,3.0,34.0,31.0,-3.0,1,0,202411040DAL
Spencer Dinwiddie,23.0,6.0,8.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,14.0,10.8,-3.0,0,0,202411040DAL
Kyrie Irving,39.0,11.0,21.0,0.524,3.0,7.0,0.429,2.0,2.0,1.0,2.0,3.0,5.0,4.0,0.0,0.0,2.0,3.0,27.0,18.6,-11.0,1,0,202411040DAL
Jamison Battle,12.0,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,2.2,-6.0,0,0,202411040DEN
Chris Boucher,13.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.9,-2.0,0,0,202411040DEN
Jonathan Mogbo,20.0,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,4.8,-4.0,0,0,202411040DEN
Ochai Agbaji,32.0,6.0,11.0,0.545,2.0,4.0,0.5,2.0,3.0,0.667,1.0,4.0,5.0,4.0,2.0,0.0,0.0,3.0,16.0,15.8,1.0,1,0,202411040DEN
Nikola Jokić,38.0,10.0,22.0,0.455,1.0,5.0,0.2,7.0,8.0,0.875,5.0,9.0,14.0,13.0,1.0,2.0,7.0,2.0,28.0,26.1,-1.0,1,1,202411040DEN
Jamal Shead,17.0,3.0,4.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,8.0,8.5,-2.0,0,0,202411040DEN
Garrett Temple,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DEN
Ja'Kobe Walter,8.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.1,10.0,0,0,202411040DEN
Gradey Dick,35.0,10.0,20.0,0.5,4.0,9.0,0.444,2.0,2.0,1.0,0.0,2.0,2.0,5.0,3.0,2.0,4.0,0.0,26.0,20.5,1.0,1,0,202411040DEN
RJ Barrett,32.0,5.0,21.0,0.238,2.0,11.0,0.182,4.0,5.0,0.8,1.0,5.0,6.0,10.0,1.0,0.0,5.0,4.0,16.0,6.5,-8.0,1,0,202411040DEN
Jakob Poeltl,32.0,11.0,18.0,0.611,0.0,0.0,,2.0,4.0,0.5,6.0,5.0,11.0,3.0,3.0,0.0,2.0,6.0,24.0,21.4,-5.0,1,0,202411040DEN
Bruno Fernando,3.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,0,0,202411040DEN
Davion Mitchell,30.0,5.0,11.0,0.455,2.0,7.0,0.286,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,13.0,13.4,-1.0,1,0,202411040DEN
Peyton Watson,30.0,4.0,7.0,0.571,1.0,2.0,0.5,7.0,9.0,0.778,1.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,16.0,14.3,9.0,0,1,202411040DEN
Michael Porter Jr.,36.0,7.0,16.0,0.438,3.0,10.0,0.3,2.0,3.0,0.667,4.0,5.0,9.0,3.0,1.0,1.0,2.0,2.0,19.0,15.5,1.0,1,1,202411040DEN
Dario Šarić,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DEN
Jalen Pickett,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DEN
Zeke Nnaji,13.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.4,-2.0,0,1,202411040DEN
Russell Westbrook,34.0,6.0,10.0,0.6,1.0,5.0,0.2,8.0,10.0,0.8,1.0,5.0,6.0,6.0,1.0,1.0,4.0,4.0,21.0,18.1,-3.0,1,1,202411040DEN
Spencer Jones,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DEN
Christian Braun,36.0,7.0,11.0,0.636,1.0,1.0,1.0,2.0,4.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,17.0,13.1,5.0,1,1,202411040DEN
Trey Alexander,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DEN
Hunter Tyson,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.5,-2.0,0,1,202411040DEN
Aaron Gordon,4.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.3,1.0,1,1,202411040DEN
DeAndre Jordan,6.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,3.3,3.0,0,1,202411040DEN
Julian Strawther,25.0,4.0,10.0,0.4,2.0,4.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,13.0,10.8,-1.0,0,1,202411040DEN
Anthony Davis,39.0,13.0,23.0,0.565,0.0,4.0,0.0,11.0,14.0,0.786,1.0,8.0,9.0,4.0,0.0,0.0,3.0,2.0,37.0,27.0,-1.0,1,0,202411040DET
LeBron James,40.0,7.0,16.0,0.438,1.0,2.0,0.5,5.0,5.0,1.0,1.0,7.0,8.0,11.0,2.0,0.0,1.0,1.0,20.0,22.7,-16.0,1,0,202411040DET
Max Christie,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.9,-6.0,0,0,202411040DET
Cole Swider,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET
Jaxson Hayes,9.0,2.0,5.0,0.4,0.0,0.0,,1.0,3.0,0.333,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,4.6,-12.0,0,0,202411040DET
Jarred Vanderbilt,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DET
Cade Cunningham,35.0,7.0,17.0,0.412,1.0,5.0,0.2,2.0,5.0,0.4,2.0,9.0,11.0,11.0,0.0,0.0,3.0,1.0,17.0,15.1,14.0,1,1,202411040DET
D'Angelo Russell,33.0,4.0,14.0,0.286,2.0,5.0,0.4,1.0,2.0,0.5,1.0,2.0,3.0,8.0,1.0,0.0,3.0,2.0,11.0,6.5,-1.0,1,0,202411040DET
Bronny James,,,,,,,,,,,,,,,,,,,,,,0,0,202411040DET
Cam Reddish,14.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,1.7,10.0,0,0,202411040DET
Dalton Knecht,8.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,-8.0,0,0,202411040DET
Gabe Vincent,17.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-5.0,0,0,202411040DET
Ron Holland,16.0,4.0,9.0,0.444,0.0,5.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,12.0,10.5,5.0,0,1,202411040DET
Rui Hachimura,34.0,2.0,6.0,0.333,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,8.0,6.4,-7.0,1,0,202411040DET
Isaiah Stewart,24.0,3.0,7.0,0.429,0.0,0.0,,2.0,2.0,1.0,4.0,5.0,9.0,2.0,0.0,2.0,0.0,3.0,8.0,10.2,4.0,0,1,202411040DET
Malik Beasley,28.0,2.0,10.0,0.2,1.0,5.0,0.2,2.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,7.0,0.9,-6.0,0,1,202411040DET
Tim Hardaway Jr.,32.0,7.0,12.0,0.583,4.0,8.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,14.1,-3.0,1,1,202411040DET
Tobias Harris,30.0,7.0,15.0,0.467,1.0,7.0,0.143,0.0,0.0,,0.0,7.0,7.0,1.0,1.0,1.0,2.0,5.0,15.0,7.8,17.0,1,1,202411040DET
Simone Fontecchio,12.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,-1.4,3.0,0,1,202411040DET
Austin Reaves,39.0,7.0,17.0,0.412,3.0,10.0,0.3,0.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,4.0,4.0,17.0,8.3,-14.0,1,0,202411040DET
Marcus Sasser,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET
Jalen Duren,23.0,5.0,7.0,0.714,0.0,0.0,,1.0,1.0,1.0,8.0,6.0,14.0,1.0,1.0,1.0,2.0,5.0,11.0,13.9,6.0,1,1,202411040DET
Paul Reed,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET
Jaden Ivey,35.0,10.0,16.0,0.625,1.0,2.0,0.5,5.0,7.0,0.714,1.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,26.0,18.9,20.0,1,1,202411040DET
Wendell Moore Jr.,,,,,,,,,,,,,,,,,,,,,,0,1,202411040DET
Pacome Dadiet,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU
Fred VanVleet,35.0,8.0,14.0,0.571,1.0,5.0,0.2,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,19.0,17.4,12.0,1,1,202411040HOU
Alperen Sengun,33.0,11.0,15.0,0.733,0.0,3.0,0.0,3.0,3.0,1.0,2.0,12.0,14.0,5.0,0.0,4.0,4.0,2.0,25.0,25.4,14.0,1,1,202411040HOU
Josh Hart,37.0,4.0,9.0,0.444,0.0,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,7.0,1.0,0.0,1.0,3.0,12.0,12.2,-20.0,1,0,202411040HOU
Ariel Hukporti,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU
Karl-Anthony Towns,32.0,7.0,17.0,0.412,0.0,2.0,0.0,3.0,4.0,0.75,9.0,10.0,19.0,0.0,0.0,1.0,3.0,4.0,17.0,12.9,-26.0,1,0,202411040HOU
Miles McBride,26.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,-3.4,10.0,0,0,202411040HOU
Jalen Brunson,42.0,9.0,24.0,0.375,2.0,4.0,0.5,9.0,9.0,1.0,1.0,2.0,3.0,8.0,1.0,0.0,1.0,2.0,29.0,21.9,-8.0,1,0,202411040HOU
Cameron Payne,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU
Mikal Bridges,40.0,6.0,14.0,0.429,3.0,8.0,0.375,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,15.0,5.5,-21.0,1,0,202411040HOU
Tyler Kolek,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,-4.0,0,0,202411040HOU
Jacob Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,202411040HOU
Jericho Sims,15.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,-0.3,14.0,0,0,202411040HOU
Reed Sheppard,14.0,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.2,-2.0,0,1,202411040HOU
Aaron Holiday,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU
Tari Eason,24.0,3.0,7.0,0.429,0.0,2.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,7.0,5.4,9.0,0,1,202411040HOU
Jock Landale,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU
Dillon Brooks,30.0,4.0,9.0,0.444,3.0,5.0,0.6,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,9.0,1,1,202411040HOU
Steven Adams,13.0,1.0,4.0,0.25,0.0,0.0,,2.0,4.0,0.5,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,4.0,4.2,-6.0,0,1,202411040HOU
Jalen Green,31.0,5.0,15.0,0.333,2.0,8.0,0.25,3.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,15.0,7.4,14.0,1,1,202411040HOU
Cam Whitmore,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU
OG Anunoby,39.0,7.0,14.0,0.5,5.0,6.0,0.833,2.0,3.0,0.667,1.0,5.0,6.0,2.0,1.0,2.0,0.0,2.0,21.0,18.8,-5.0,1,0,202411040HOU
Jae'Sean Tate,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU
Jabari Smith Jr.,22.0,3.0,8.0,0.375,1.0,5.0,0.2,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,7.0,3.3,-1.0,1,1,202411040HOU
Amen Thompson,33.0,5.0,8.0,0.625,0.0,1.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,3.0,1.0,0.0,0.0,3.0,12.0,13.4,11.0,0,1,202411040HOU
Jeff Green,,,,,,,,,,,,,,,,,,,,,,0,1,202411040HOU
Victor Wembanyama,34.0,9.0,22.0,0.409,2.0,9.0,0.222,4.0,4.0,1.0,2.0,11.0,13.0,3.0,3.0,9.0,2.0,3.0,24.0,25.1,-21.0,1,0,202411040LAC
Jordan Miller,,,,,,,,,,,,,,,,,,,,,,0,1,202411040LAC
Keldon Johnson,28.0,5.0,8.0,0.625,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,10.0,8.2,-17.0,0,0,202411040LAC
Malaki Branham,17.0,2.0,7.0,0.286,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.9,-17.0,0,0,202411040LAC
Sandro Mamukelashvili,4.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,-6.0,0,0,202411040LAC
Terance Mann,19.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,3.9,-20.0,1,1,202411040LAC
Chris Paul,33.0,6.0,11.0,0.545,2.0,7.0,0.286,0.0,0.0,,0.0,6.0,6.0,10.0,2.0,0.0,4.0,3.0,14.0,14.3,10.0,1,0,202411040LAC
