name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,start,win,game_id,fanta_score,fanta_value,fanta_gain
Ja Morant,31.0,11.0,22.0,0.5,3.0,6.0,0.5,6.0,7.0,0.857,0.0,2.0,2.0,4.0,3.0,0.0,6.0,1.0,31.0,19.6,-8.0,1,0,202412030DAL,26.5,17.965884526194284,-0.1528427263651756
Jay Huff,16.0,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,5.5,4.0,0,0,202412030DAL,7.5,5.662807697066127,-0.07049879200835157
Santi Aldama,28.0,7.0,8.0,0.875,1.0,2.0,0.5,0.0,0.0,,2.0,6.0,8.0,3.0,2.0,1.0,1.0,1.0,15.0,18.8,0.0,0,0,202412030DAL,30.0,11.281658079599342,0.25374386012359124
John Konchar,,,,,,,,,,,,,,,,,,,,,,0,0,202412030DAL,,4.613209283005875,-0.1
Desmond Bane,31.0,8.0,14.0,0.571,2.0,5.0,0.4,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,19.0,13.5,-1.0,1,0,202412030DAL,21.75,12.028842201820426,0.00256764494039885
Scotty Pippen Jr.,17.0,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,,1.0,3.0,4.0,4.0,2.0,0.0,2.0,3.0,5.0,4.8,5.0,0,0,202412030DAL,11.25,9.245133492338498,-0.14113194466516482
Jaren Jackson Jr.,29.0,5.0,14.0,0.357,2.0,7.0,0.286,4.0,4.0,1.0,0.0,7.0,7.0,2.0,1.0,1.0,3.0,6.0,16.0,8.0,-11.0,1,0,202412030DAL,11.5,14.121489558841196,-0.3643633823537736
Jake LaRavia,10.0,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,0.5,4.0,0,0,202412030DAL,2.0,7.877298173594759,-0.31882556838928183
Luke Kennard,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-8.0,0,0,202412030DAL,0.0,5.026123943089333,-0.23683306538117274
Jamal Murray,34.0,4.0,12.0,0.333,1.0,3.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,7.0,1.0,3.0,1.0,3.0,12.0,11.9,4.0,1,1,202412030DEN,24.150000000000002,14.262274952198757,-0.0398454165957528
Julian Strawther,19.0,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,2.9,-4.0,0,1,202412030DEN,5.775,5.6584912434742245,-0.11545246696998959
DeAndre Jordan,,,,,,,,,,,,,,,,,,,,,,0,1,202412030DEN,,4.0,-0.1
Aaron Gordon,32.0,4.0,6.0,0.667,3.0,4.0,0.75,4.0,6.0,0.667,0.0,9.0,9.0,5.0,0.0,0.0,2.0,0.0,15.0,15.8,13.0,1,1,202412030DEN,29.925,12.574088680433519,0.19088063809475575
Peyton Watson,17.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,8.1,-17.0,0,1,202412030DEN,11.8125,7.353147645062373,-0.03725564819665628
Russell Westbrook,22.0,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,7.0,4.9,-10.0,0,1,202412030DEN,10.5,10.092985744857227,-0.20071660577861278
Dario Šarić,,,,,,,,,,,,,,,,,,,,,,0,1,202412030DEN,,4.012196074641408,-0.1
Stephen Curry,34.0,8.0,23.0,0.348,4.0,15.0,0.267,4.0,4.0,1.0,1.0,6.0,7.0,11.0,0.0,0.0,5.0,0.0,24.0,16.3,5.0,1,0,202412030DEN,35.25,18.160978001349118,0.06702197899402074
Jalen Pickett,,,,,,,,,,,,,,,,,,,,,,0,1,202412030DEN,,4.0,-0.1
Christian Braun,35.0,3.0,7.0,0.429,0.0,2.0,0.0,5.0,7.0,0.714,0.0,6.0,6.0,2.0,1.0,0.0,3.0,3.0,11.0,6.5,23.0,1,1,202412030DEN,12.600000000000001,10.089140291159541,-0.14556158440018774
PJ Hall,,,,,,,,,,,,,,,,,,,,,,0,1,202412030DEN,,4.0,-0.1
Zeke Nnaji,5.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3,-11.0,0,1,202412030DEN,2.1,4.0,-0.1275
Hunter Tyson,,,,,,,,,,,,,,,,,,,,,,0,1,202412030DEN,,4.0,-0.1
Kyle Anderson,19.0,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,5.0,1.0,1.0,0.0,1.0,4.0,8.6,0.0,0,0,202412030DEN,18.5,6.306476313865289,0.1871293883518974
Lindy Waters III,,,,,,,,,,,,,,,,,,,,,,0,0,202412030DEN,,4.3741888063382355,-0.1
Jonathan Kuminga,28.0,9.0,18.0,0.5,1.0,2.0,0.5,0.0,2.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,4.0,19.0,12.2,-7.0,1,0,202412030DEN,20.0,8.36545357420859,0.12937653315247483
Kevon Looney,24.0,2.0,3.0,0.667,0.0,0.0,,1.0,4.0,0.25,4.0,7.0,11.0,5.0,2.0,1.0,3.0,6.0,5.0,8.2,-3.0,1,0,202412030DEN,16.5,6.9609979184832955,0.1039320352547139
Brandin Podziemski,24.0,6.0,11.0,0.545,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,2.0,5.0,13.0,10.1,-13.0,1,0,202412030DEN,19.25,8.362277600464724,0.10989267851213347
Trayce Jackson-Davis,21.0,3.0,5.0,0.6,0.0,0.0,,1.0,2.0,0.5,4.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,7.0,9.1,5.0,0,0,202412030DEN,14.0,8.36651914643797,-0.027741739884511618
Andrew Wiggins,30.0,3.0,7.0,0.429,2.0,4.0,0.5,5.0,5.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,3.0,13.0,13.2,-20.0,1,0,202412030DEN,20.75,10.718882448632893,0.038115486713633406
Michael Porter Jr.,31.0,8.0,14.0,0.571,1.0,3.0,0.333,5.0,6.0,0.833,1.0,6.0,7.0,2.0,1.0,0.0,2.0,2.0,22.0,17.1,-1.0,1,1,202412030DEN,25.9875,13.025717497230582,0.0665237828530093
Pat Spencer,,,,,,,,,,,,,,,,,,,,,,0,0,202412030DEN,,4.0,-0.1
Nikola Jokić,40.0,14.0,24.0,0.583,3.0,4.0,0.75,7.0,9.0,0.778,2.0,8.0,10.0,6.0,5.0,1.0,4.0,1.0,38.0,35.3,23.0,1,1,202412030DEN,60.375,28.996230183870892,0.21418287091707855
Moses Moody,20.0,4.0,10.0,0.4,2.0,6.0,0.333,3.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,13.0,9.1,1.0,0,0,202412030DEN,12.0,4.831154408597081,0.08649010640118474
Buddy Hield,21.0,2.0,8.0,0.25,2.0,6.0,0.333,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,6.0,0.9,-6.0,0,0,202412030DEN,3.0,9.024620196039866,-0.34670985216941774
Gary Payton II,14.0,5.0,6.0,0.833,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,10.1,18.0,0,0,202412030DEN,14.0,5.099886828591784,0.126183343155361
Gui Santos,,,,,,,,,,,,,,,,,,,,,,0,0,202412030DEN,,4.0,-0.1
Ausar Thompson,14.0,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,1.0,2.0,2.0,8.0,6.3,0.0,0,0,202412030DET,11.5,8.875127621903204,-0.11715261045617187
Jalen Duren,19.0,5.0,6.0,0.833,0.0,0.0,,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,3.0,5.0,11.0,11.3,-10.0,1,0,202412030DET,22.25,13.0442716296407,-0.03219080977364552
Isaiah Stewart,20.0,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,2.0,0.0,0.0,3.0,6.0,9.0,5.7,-16.0,0,0,202412030DET,7.25,8.436724609141102,-0.2077514213731409
Jaden Ivey,29.0,3.0,10.0,0.3,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0,8.0,6.6,-14.0,1,0,202412030DET,11.75,10.490230102201314,-0.18671241319273202
Malik Beasley,17.0,2.0,10.0,0.2,0.0,4.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.3,-7.0,0,0,202412030DET,-1.0,8.819139455202857,-0.44173955548076294
Simone Fontecchio,12.0,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,5.0,4.2,-12.0,0,0,202412030DET,7.25,6.121449038843133,-0.09865466675177065
Ron Holland,12.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.6,-1.0,0,0,202412030DET,4.5,4.970156426539395,-0.11639480543902907
Paul Reed,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,5.6,3.0,0,0,202412030DET,6.0,4.471994597800137,-0.053654195707859814
Wendell Moore Jr.,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,3.0,0,0,202412030DET,1.5,4.430776469323342,-0.1695130273503145
Cade Cunningham,33.0,9.0,16.0,0.563,3.0,6.0,0.5,2.0,6.0,0.333,1.0,4.0,5.0,6.0,1.0,0.0,4.0,2.0,23.0,16.1,-20.0,1,0,202412030DET,25.75,16.840182385170106,-0.11943267783524059
Brook Lopez,32.0,2.0,5.0,0.4,1.0,4.0,0.25,0.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,3.0,0.0,2.0,5.0,7.5,25.0,1,1,202412030DET,16.8,11.84937861364235,-0.11855710744911585
Tim Hardaway Jr.,28.0,5.0,10.0,0.5,2.0,5.0,0.4,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,15.0,11.2,-12.0,1,0,202412030DET,15.5,6.417708082349778,0.10335406941807335
Tobias Harris,32.0,5.0,10.0,0.5,2.0,5.0,0.4,4.0,4.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,2.0,16.0,17.3,-22.0,1,0,202412030DET,26.5,10.940619453123144,0.17819070639733892
Marcus Sasser,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.1,3.0,0,0,202412030DET,-4.5,4.701285395429237,-0.33932758407781743
Giannis Antetokounmpo,27.0,10.0,11.0,0.909,0.0,0.0,,8.0,12.0,0.667,1.0,6.0,7.0,8.0,0.0,1.0,6.0,2.0,28.0,24.7,18.0,1,1,202412030DET,37.5375,25.3672963208251,-0.21266055962003083
A.J. Green,21.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,,0.0,3.0,3.0,0.0,2.0,0.0,3.0,5.0,11.0,7.7,-2.0,0,1,202412030DET,16.275000000000002,5.738595176495062,0.15564211210232703
Bobby Portis,26.0,5.0,12.0,0.417,4.0,7.0,0.571,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,14.0,11.1,-2.0,0,1,202412030DET,22.05,9.351441824974355,0.13658127526298858
AJ Johnson,2.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,5.0,0,1,202412030DET,3.6750000000000003,4.011414150266408,-0.0928153264523438
Chris Livingston,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7,3.0,0,1,202412030DET,1.5750000000000002,4.0,-0.140625
Ryan Rollins,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,5.0,0,1,202412030DET,-1.05,4.0,-0.21211406250000006
Tyler Smith,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3,1.0,0,1,202412030DET,2.625,4.087529817410009,-0.12388883956382239
Pat Connaughton,,,,,,,,,,,,,,,,,,,,,,0,1,202412030DET,,4.793329382675944,-0.1
Andre Jackson Jr.,19.0,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,5.9,3.0,1,1,202412030DET,9.450000000000001,4.3977946406640624,0.04015627347656256
Taurean Prince,23.0,4.0,6.0,0.667,4.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,14.0,14.4,18.0,1,1,202412030DET,26.25,8.133821009629933,0.30390372205932253
Damian Lillard,31.0,9.0,17.0,0.529,5.0,11.0,0.455,4.0,4.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,3.0,1.0,27.0,20.0,7.0,1,1,202412030DET,33.6,18.949334116279623,-0.013319408620505735
Delon Wright,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,14.0,0,1,202412030DET,5.5125,4.087934653846755,-0.04831891039068478
Gary Trent Jr.,26.0,6.0,12.0,0.5,3.0,5.0,0.6,1.0,2.0,0.5,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,16.0,13.5,10.0,0,1,202412030DET,22.05,6.702981981657977,0.26137781238260843
Derrick Jones Jr.,24.0,6.0,10.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,15.0,14.7,16.0,1,1,202412030LAC,21.7875,7.279381324466047,0.22734590617699268
James Harden,31.0,6.0,15.0,0.4,3.0,10.0,0.3,8.0,9.0,0.889,0.0,1.0,1.0,7.0,1.0,0.0,4.0,2.0,23.0,15.9,27.0,1,1,202412030LAC,25.200000000000003,18.925494871128294,-0.23209138136206597
Ivica Zubac,28.0,4.0,8.0,0.5,0.0,0.0,,0.0,2.0,0.0,4.0,6.0,10.0,2.0,0.0,2.0,1.0,1.0,8.0,9.2,15.0,1,1,202412030LAC,19.425,14.247817197550503,-0.162855260617563
Norman Powell,25.0,11.0,15.0,0.733,5.0,7.0,0.714,3.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,3.0,2.0,30.0,25.2,20.0,1,1,202412030LAC,41.2125,11.42173952011863,0.5406641063818447
Kris Dunn,20.0,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,7.0,8.3,16.0,1,1,202412030LAC,15.4875,6.983755945582072,0.07635443188356733
Matisse Thybulle,,,,,,,,,,,,,,,,,,,,,,0,0,202412030LAC,,4.0,-0.1
Amir Coffey,22.0,7.0,10.0,0.7,5.0,7.0,0.714,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,19.0,16.5,4.0,0,1,202412030LAC,27.3,6.362158485751759,0.4148721132368282
Terance Mann,13.0,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.7,-6.0,0,1,202412030LAC,3.1500000000000004,5.860410860962835,-0.19368428140662572
Bones Hyland,6.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.6,-2.0,0,1,202412030LAC,4.7250000000000005,4.0,-0.06367500000000002
Robert Williams,,,,,,,,,,,,,,,,,,,,,,0,0,202412030LAC,,5.850533284951324,-0.1
Jordan Miller,23.0,6.0,9.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,14.0,13.5,2.0,0,1,202412030LAC,21.0,4.5214992175219555,0.33668328294399164
Nicolas Batum,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,1.9,14.0,0,1,202412030LAC,8.137500000000001,5.5728355732857695,-0.049570786175769155
Deni Avdija,22.0,6.0,9.0,0.667,3.0,3.0,1.0,0.0,0.0,,2.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,15.0,12.7,-10.0,0,0,202412030LAC,21.5,10.175082194130761,0.08337309032891704
Mo Bamba,16.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,3.0,0.0,2.0,3.0,1.0,3.0,3.0,5.2,6.0,0,1,202412030LAC,11.8125,7.283745307028869,-0.0339853809594754
Anfernee Simons,30.0,2.0,11.0,0.182,0.0,6.0,0.0,3.0,4.0,0.75,1.0,1.0,2.0,6.0,1.0,0.0,3.0,2.0,7.0,2.1,-20.0,1,0,202412030LAC,6.25,10.087700439553812,-0.3117241044815932
Deandre Ayton,32.0,8.0,10.0,0.8,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,16.0,13.4,-27.0,1,0,202412030LAC,21.0,13.769816879742566,-0.09910131894074914
Kai Jones,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-2.0,0,1,202412030LAC,0.0,4.0,-0.18
Scoot Henderson,,,,,,,,,,,,,,,,,,,,,,0,0,202412030LAC,,8.1017721961046,-0.1
Jerami Grant,34.0,5.0,11.0,0.455,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,12.0,11.7,-21.0,1,0,202412030LAC,20.5,10.289353549644146,0.0518105657235744
Shaedon Sharpe,27.0,4.0,7.0,0.571,2.0,4.0,0.5,5.0,5.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,4.0,1.0,15.0,10.2,-13.0,1,0,202412030LAC,14.0,6.634787552666457,0.05385817814660682
Donovan Clingan,,,,,,,,,,,,,,,,,,,,,,0,0,202412030LAC,,8.903743324063612,-0.1
Dalano Banton,20.0,5.0,11.0,0.455,0.0,2.0,0.0,4.0,5.0,0.8,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,14.0,10.0,-4.0,0,0,202412030LAC,12.5,6.549476272940506,0.018611065672960447
Rayan Rupert,13.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,4.7,-4.0,0,0,202412030LAC,8.5,4.0325,0.03250000000000003
Duop Reath,6.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.3,2.0,0,0,202412030LAC,5.0,4.0,-0.05499999999999999
Kris Murray,6.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,2.0,0,0,202412030LAC,2.0,5.78182914664687,-0.22008619015613523
Toumani Camara,28.0,4.0,7.0,0.571,1.0,3.0,0.333,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,9.0,6.8,-19.0,1,0,202412030LAC,12.5,7.7702734986926,-0.03891341093315914
Jabari Walker,15.0,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,6.0,5.0,4.0,0,0,202412030LAC,9.0,4.100357183215626,0.042391546340624975
Jalen Brunson,26.0,8.0,15.0,0.533,1.0,3.0,0.333,4.0,4.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,3.0,21.0,13.3,24.0,1,1,202412030NYK,19.6875,17.39004157516686,-0.30404646165707716
Cameron Payne,18.0,2.0,6.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,4.9,-3.0,0,1,202412030NYK,7.875,6.5376240986929055,-0.1019037533415505
Miles McBride,25.0,5.0,11.0,0.455,5.0,7.0,0.714,3.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,3.0,18.0,14.2,-2.0,0,1,202412030NYK,25.9875,6.803938338378905,0.35969662279889986
Ariel Hukporti,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-6.0,0,1,202412030NYK,0.0,4.0,-0.18
Karl-Anthony Towns,35.0,8.0,18.0,0.444,2.0,5.0,0.4,5.0,5.0,1.0,2.0,13.0,15.0,0.0,0.0,2.0,5.0,4.0,23.0,13.7,25.0,1,1,202412030NYK,31.5,20.42030110857047,-0.1376058113986084
Pacome Dadiet,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-6.0,0,1,202412030NYK,1.5750000000000002,4.0,-0.140625
Josh Hart,38.0,4.0,6.0,0.667,0.0,1.0,0.0,3.0,3.0,1.0,1.0,12.0,13.0,10.0,3.0,0.0,4.0,2.0,11.0,17.9,18.0,1,1,202412030NYK,49.0875,15.220825097026877,0.5678014352186289
Jacob Toppin,,,,,,,,,,,,,,,,,,,,,,0,1,202412030NYK,,4.0,-0.1
Matt Ryan,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-13.0,0,1,202412030NYK,-2.1,4.0,-0.23249999999999998
Jericho Sims,12.0,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3.2,-10.0,0,1,202412030NYK,6.300000000000001,4.47939329049368,-0.04614942206514716
Tyler Kolek,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.5,-6.0,0,1,202412030NYK,-3.1500000000000004,4.0,-0.25875000000000004
Mikal Bridges,35.0,8.0,13.0,0.615,2.0,6.0,0.333,1.0,1.0,1.0,0.0,2.0,2.0,5.0,2.0,0.0,2.0,3.0,19.0,16.0,33.0,1,1,202412030NYK,25.725,11.721586033291453,0.1211032759182038
OG Anunoby,32.0,7.0,10.0,0.7,4.0,7.0,0.571,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,18.0,15.6,21.0,1,1,202412030NYK,29.400000000000002,11.445448880475492,0.23031916270010777
Moritz Wagner,28.0,7.0,13.0,0.538,1.0,2.0,0.5,5.0,9.0,0.556,4.0,8.0,12.0,1.0,2.0,1.0,1.0,3.0,20.0,18.5,7.0,0,0,202412030NYK,32.5,8.22038801020331,0.46343721417890166
Franz Wagner,38.0,10.0,22.0,0.455,1.0,5.0,0.2,9.0,9.0,1.0,0.0,3.0,3.0,6.0,3.0,0.0,3.0,1.0,30.0,23.3,-16.0,1,0,202412030NYK,31.0,16.45088245241877,0.0363458530273878
Tristan Da Silva,22.0,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,5.3,-10.0,1,0,202412030NYK,7.5,6.194668030563344,-0.09556027369146647
Wendell Carter Jr.,19.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,2.0,5.0,7.0,3.0,1.0,0.0,0.0,2.0,2.0,5.5,-22.0,1,0,202412030NYK,14.5,10.953590572878385,-0.13655662385290812
Caleb Houstan,7.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.7,14.0,0,0,202412030NYK,3.5,4.0,-0.09249999999999999
Cole Anthony,13.0,3.0,5.0,0.6,1.0,2.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0,10.0,7.1,2.0,0,0,202412030NYK,12.5,5.040199748817864,0.0897288076473258
Goga Bitadze,,,,,,,,,,,,,,,,,,,,,,0,0,202412030NYK,,9.330119024080066,-0.1
Kentavious Caldwell-Pope,26.0,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,9.0,2.6,-20.0,1,0,202412030NYK,9.0,8.25330844632998,-0.15329725663334978
Jalen Suggs,39.0,5.0,16.0,0.313,0.0,8.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,14.0,9.1,-18.0,1,0,202412030NYK,14.5,9.642664259150187,-0.07478522687095118
Cory Joseph,,,,,,,,,,,,,,,,,,,,,,0,0,202412030NYK,,4.0,-0.1
Jonathan Isaac,12.0,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.6,-12.0,0,0,202412030NYK,4.75,6.177184181770206,-0.16672595620906722
Jett Howard,11.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.8,3.0,0,0,202412030NYK,-1.0,4.0,-0.205
Anthony Black,20.0,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,6.0,2.0,-3.0,0,0,202412030NYK,4.5,6.2148117707993356,-0.17504348658216767
Jalen Williams,27.0,12.0,18.0,0.667,1.0,4.0,0.25,3.0,4.0,0.75,1.0,1.0,2.0,5.0,3.0,0.0,0.0,1.0,28.0,26.9,15.0,1,1,202412030OKC,38.0625,15.886688302495898,0.2478131166363191
Luguentz Dort,30.0,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,2.3,20.0,1,1,202412030OKC,4.4625,9.142670620348097,-0.31398709729388935
Cason Wallace,28.0,5.0,9.0,0.556,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,12.0,11.9,9.0,1,1,202412030OKC,20.475,7.640640388737964,0.17596458901234735
Branden Carlson,7.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.4,2.0,0,1,202412030OKC,2.1,4.0,-0.1275
Adam Flagler,4.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,1.0,0,1,202412030OKC,0.0,4.0,-0.18
Ajay Mitchell,16.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,3.8,1.0,0,1,202412030OKC,8.137500000000001,4.94007327233681,-0.019754761523723963
